attempts_executed,combo_size,concepts,depth,detail,difficulty,final_agent_role,final_cwe_ids,final_test_ids,first_test_ids,fixer_attempts,introduced_test_ids,judge_error,judge_functionality_score,judge_is_secure,judge_overall_risk,judge_security_score,judge_target_cwe_risk,node_id,node_signature_hash,persistent_test_ids,phase,primary_reason,resolved_test_ids,run_index,sast_error,success,syntax_ok_final,target_cwes,total_false_positives,total_issues,total_issues_raw
1,2,CWE-287|CWE-601,1,,very easy,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698042511552,aa6f3be9a711cd9a,,1,success_first_try,,1,False,True,True,CWE-287|CWE-601,0,0,0
3,2,CWE-611|CWE-798,1,test_id=bandit:B314 | cwe_id=CWE-20 | severity=MEDIUM | confidence=HIGH | line=19 | desc=Using xml.etree.ElementTree.XMLParser to parse untrusted XML data is known to be vulnerable to XML attacks. Replace xml.etree.ElementTree.XM...,very easy,security_fixer,CWE-20,bandit:B314,bandit:B314,2,,,1.0,False,1.0,0.0,1.0,139698032230720,d0e38469bd0f5c37,bandit:B314,1,unresolved_off_target_findings,,1,False,False,True,CWE-611|CWE-798,0,2,2
3,2,CWE-611|CWE-798,1,test_id=codeql:py/clear-text-logging-sensitive-data | cwe_id=CWE-312 | severity=HIGH | confidence=HIGH | line=160 | desc=This expression logs [sensitive data (password)](1) as clear text.,very easy,security_fixer,CWE-20|CWE-312,bandit:B314|codeql:py/clear-text-logging-sensitive-data,bandit:B314|codeql:py/clear-text-logging-sensitive-data,2,,,1.0,False,1.0,0.0,1.0,139698032230720,d0e38469bd0f5c37,bandit:B314|codeql:py/clear-text-logging-sensitive-data,1,unresolved_off_target_findings,,2,False,False,True,CWE-611|CWE-798,0,3,3
3,2,CWE-601|CWE-611,1,test_id=bandit:B314 | cwe_id=CWE-20 | severity=MEDIUM | confidence=HIGH | line=24 | desc=Using xml.etree.ElementTree.XMLParser to parse untrusted XML data is known to be vulnerable to XML attacks. Replace xml.etree.ElementTree.XM...,very easy,security_fixer,CWE-20,bandit:B314,bandit:B314,2,,,1.0,False,1.0,0.0,1.0,139698029336752,4bbe39971922b406,bandit:B314,1,unresolved_off_target_findings,,1,False,False,True,CWE-601|CWE-611,0,2,2
3,2,CWE-601|CWE-611,1,test_id=bandit:B314 | cwe_id=CWE-20 | severity=MEDIUM | confidence=HIGH | line=73 | desc=Using xml.etree.ElementTree.XMLParser to parse untrusted XML data is known to be vulnerable to XML attacks. Replace xml.etree.ElementTree.XM...,very easy,security_fixer,CWE-20,bandit:B314,bandit:B314,2,,,0.9,False,1.0,0.0,1.0,139698029336752,4bbe39971922b406,bandit:B314,1,unresolved_off_target_findings,,2,False,False,True,CWE-601|CWE-611,0,2,2
3,2,CWE-611|CWE-78,2,test_id=bandit:B314 | cwe_id=CWE-20 | severity=MEDIUM | confidence=HIGH | line=22 | desc=Using xml.etree.ElementTree.XMLParser to parse untrusted XML data is known to be vulnerable to XML attacks. Replace xml.etree.ElementTree.XM...,easy,security_fixer,CWE-20,bandit:B314,bandit:B314,2,,,1.0,False,1.0,0.0,1.0,139698021321136,2c45f1e8bb9e091f,bandit:B314,1,unresolved_off_target_findings,,1,False,False,True,CWE-611|CWE-78,0,2,2
2,2,CWE-20|CWE-611,2,,easy,security_fixer,,,bandit:B314,1,,,1.0,True,0.0,1.0,0.0,139698039369856,08c77712a9e942ed,,1,success_after_fixer,bandit:B314,1,False,True,True,CWE-20|CWE-611,0,0,0
3,2,CWE-20|CWE-611,3,test_id=bandit:B314 | cwe_id=CWE-20 | severity=MEDIUM | confidence=HIGH | line=60 | desc=Using xml.etree.ElementTree.XMLParser to parse untrusted XML data is known to be vulnerable to XML attacks. Replace xml.etree.ElementTree.XM...,medium,security_fixer,CWE-20,bandit:B314,bandit:B314,2,,,1.0,False,1.0,0.0,1.0,139698039365680,933671d6674419d1,bandit:B314,1,unresolved_target_findings,,1,False,False,True,CWE-20|CWE-611,0,2,2
3,2,CWE-20|CWE-611,3,test_id=bandit:B314 | cwe_id=CWE-20 | severity=MEDIUM | confidence=HIGH | line=41 | desc=Using xml.etree.ElementTree.XMLParser to parse untrusted XML data is known to be vulnerable to XML attacks. Replace xml.etree.ElementTree.XM...,medium,security_fixer,CWE-20,bandit:B314,bandit:B314,2,,,0.9,False,1.0,0.0,1.0,139698039365680,933671d6674419d1,bandit:B314,1,unresolved_target_findings,,2,False,False,True,CWE-20|CWE-611,0,2,2
1,3,CWE-20|CWE-79|CWE-89,2,,very easy,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698028535856,b9de4b2d6326e33d,,1,success_first_try,,1,False,True,True,CWE-20|CWE-79|CWE-89,0,0,0
1,3,CWE-20|CWE-79|CWE-89,3,,easy,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698022361152,0c13e509f2aa3459,,1,success_first_try,,1,False,True,True,CWE-20|CWE-79|CWE-89,0,0,0
1,3,CWE-20|CWE-79|CWE-89,4,,medium,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698022361200,f70e41a8fab25560,,1,success_first_try,,1,False,True,True,CWE-20|CWE-79|CWE-89,0,0,0
1,3,CWE-20|CWE-79|CWE-89,5,,hard,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698022361248,9e44b4a0b9df20c0,,1,success_first_try,,1,False,True,True,CWE-20|CWE-79|CWE-89,0,0,0
1,3,CWE-20|CWE-79|CWE-89,6,,very hard,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698022361296,5313107d114ba3aa,,1,success_first_try,,1,False,True,True,CWE-20|CWE-79|CWE-89,0,0,0
1,2,CWE-22|CWE-287,2,,easy,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698042514144,6f4dbea9e1725356,,1,success_first_try,,1,False,True,True,CWE-22|CWE-287,0,0,0
1,2,CWE-22|CWE-287,3,,medium,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698042510400,ce31725ce3e80a43,,1,success_first_try,,1,False,True,True,CWE-22|CWE-287,0,0,0
2,2,CWE-22|CWE-287,4,,hard,security_fixer,,,codeql:py/weak-sensitive-data-hashing,1,,,1.0,True,0.0,1.0,0.0,139698042510208,00d8794ef13dca44,,1,success_after_fixer,codeql:py/weak-sensitive-data-hashing,1,False,True,True,CWE-22|CWE-287,0,0,0
1,4,CWE-22|CWE-287|CWE-601|CWE-798,5,,medium,problem_solver,,,,0,,,0.9,True,0.0,1.0,0.0,139698042512800,f13fe30c413c79af,,1,success_first_try,,1,False,True,True,CWE-22|CWE-287|CWE-601|CWE-798,0,0,0
2,4,CWE-22|CWE-287|CWE-601|CWE-798,6,,hard,security_fixer,,,codeql:py/weak-sensitive-data-hashing,1,,,1.0,True,0.0,1.0,0.0,139698042505360,466188a61ec2a59d,,1,success_after_fixer,codeql:py/weak-sensitive-data-hashing,1,False,True,True,CWE-22|CWE-287|CWE-601|CWE-798,0,0,0
1,4,CWE-22|CWE-287|CWE-601|CWE-798,6,,hard,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698042505360,466188a61ec2a59d,,1,success_first_try,,2,False,True,True,CWE-22|CWE-287|CWE-601|CWE-798,0,0,0
1,4,CWE-287|CWE-502|CWE-601|CWE-89,2,,very easy,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698042511600,b11deae4251476e6,,1,success_first_try,,1,False,True,True,CWE-287|CWE-502|CWE-601|CWE-89,0,0,0
2,4,CWE-287|CWE-502|CWE-601|CWE-89,3,,easy,security_fixer,,,codeql:py/weak-sensitive-data-hashing,1,,,1.0,True,0.0,1.0,0.0,139698042519040,e5f3cfe25ff3fbcc,,1,success_after_fixer,codeql:py/weak-sensitive-data-hashing,1,False,True,True,CWE-287|CWE-502|CWE-601|CWE-89,0,0,0
1,4,CWE-287|CWE-502|CWE-601|CWE-89,4,,medium,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698042503920,78c53a7ed46bf0ed,,1,success_first_try,,1,False,True,True,CWE-287|CWE-502|CWE-601|CWE-89,0,0,0
2,4,CWE-287|CWE-601|CWE-78|CWE-89,5,,easy,security_fixer,,,codeql:py/weak-sensitive-data-hashing,1,,,1.0,True,0.0,1.0,0.0,139698042515152,fe47da85de94a9b0,,1,success_after_fixer,codeql:py/weak-sensitive-data-hashing,1,False,True,True,CWE-287|CWE-601|CWE-78|CWE-89,0,0,0
1,4,CWE-287|CWE-601|CWE-798|CWE-89,6,,very easy,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698042511072,a29458978b04a8f7,,1,success_first_try,,1,False,True,True,CWE-287|CWE-601|CWE-798|CWE-89,0,0,0
3,2,CWE-502|CWE-601,2,test_id=codeql:py/url-redirection | cwe_id=CWE-601 | severity=HIGH | confidence=HIGH | line=97 | desc=Untrusted URL redirection depends on a [user-provided value](1).,easy,security_fixer,CWE-601,codeql:py/url-redirection,bandit:B104|codeql:py/stack-trace-exposure|codeql:py/url-redirection,2,,,1.0,False,1.0,0.0,1.0,139698029331616,339ff6121462f939,codeql:py/url-redirection,1,unresolved_target_findings,bandit:B104|codeql:py/stack-trace-exposure,1,False,False,True,CWE-502|CWE-601,0,1,1
1,2,CWE-20|CWE-78,2,,easy,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698042510976,d147bd677f3ccb50,,1,success_first_try,,1,False,True,True,CWE-20|CWE-78,0,0,0
1,4,CWE-20|CWE-287|CWE-78|CWE-89,3,,very easy,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698042512320,30dd752a877d47fb,,1,success_first_try,,1,False,True,True,CWE-20|CWE-287|CWE-78|CWE-89,0,0,0
1,4,CWE-20|CWE-287|CWE-78|CWE-89,4,,easy,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698042503824,2a1ad560f1be41ba,,1,success_first_try,,1,False,True,True,CWE-20|CWE-287|CWE-78|CWE-89,0,0,0
2,4,CWE-20|CWE-287|CWE-78|CWE-89,5,,medium,security_fixer,,,codeql:py/clear-text-logging-sensitive-data,1,,,1.0,True,0.0,1.0,0.0,139698042513520,105a8079d347b528,,1,success_after_fixer,codeql:py/clear-text-logging-sensitive-data,1,False,True,True,CWE-20|CWE-287|CWE-78|CWE-89,0,0,0
2,4,CWE-20|CWE-287|CWE-78|CWE-89,6,,hard,security_fixer,,,codeql:py/weak-sensitive-data-hashing,1,,,0.9,True,0.0,1.0,0.0,139698042519520,04dc66c6cd7e523c,,1,success_after_fixer,codeql:py/weak-sensitive-data-hashing,1,False,True,True,CWE-20|CWE-287|CWE-78|CWE-89,0,0,0
1,4,CWE-20|CWE-287|CWE-78|CWE-89,6,,hard,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698042519520,04dc66c6cd7e523c,,1,success_first_try,,2,False,True,True,CWE-20|CWE-287|CWE-78|CWE-89,0,0,0
1,2,CWE-287|CWE-79,2,,easy,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698042512128,f7c39dae522d2c15,,1,success_first_try,,1,False,True,True,CWE-287|CWE-79,0,0,0
2,3,CWE-287|CWE-611|CWE-79,3,,very easy,security_fixer,,,bandit:B314,1,,,1.0,True,0.0,1.0,0.0,139698042507232,3c37ed2c9cb55b82,,1,success_after_fixer,bandit:B314,1,False,True,True,CWE-287|CWE-611|CWE-79,0,0,0
3,3,CWE-287|CWE-611|CWE-79,4,test_id=bandit:B314 | cwe_id=CWE-20 | severity=MEDIUM | confidence=HIGH | line=25 | desc=Using xml.etree.ElementTree.parse to parse untrusted XML data is known to be vulnerable to XML attacks. Replace xml.etree.ElementTree.parse ...,easy,security_fixer,CWE-20,bandit:B314,bandit:B314,2,,,1.0,False,1.0,0.0,1.0,139698042511312,7761dfa3ddd554c9,bandit:B314,1,unresolved_off_target_findings,,1,False,False,True,CWE-287|CWE-611|CWE-79,0,1,1
1,3,CWE-78|CWE-798|CWE-89,2,,very easy,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698042507136,1e3067719edecf77,,1,success_first_try,,1,False,True,True,CWE-78|CWE-798|CWE-89,0,0,0
3,4,CWE-20|CWE-287|CWE-798|CWE-89,3,test_id=codeql:py/clear-text-logging-sensitive-data | cwe_id=CWE-312 | severity=HIGH | confidence=HIGH | line=194 | desc=This expression logs [sensitive data (password)](1) as clear text. This expression logs [sensitive data (password)](2) as clear text. This e...,very easy,security_fixer,CWE-312,codeql:py/clear-text-logging-sensitive-data,codeql:py/clear-text-logging-sensitive-data,2,,,1.0,False,1.0,0.0,1.0,139698042507184,bd23c99c7d05b7d5,codeql:py/clear-text-logging-sensitive-data,1,unresolved_off_target_findings,,1,False,False,True,CWE-20|CWE-287|CWE-798|CWE-89,0,2,2
3,4,CWE-601|CWE-611|CWE-79|CWE-89,2,test_id=codeql:py/log-injection | cwe_id=CWE-117 | severity=HIGH | confidence=MEDIUM | line=83 | desc=This log entry depends on a [user-provided value](1).,very easy,security_fixer,CWE-117,codeql:py/log-injection,bandit:B104|codeql:py/log-injection,2,,,1.0,False,1.0,0.0,1.0,139698042504736,7fcc7206fc19c601,codeql:py/log-injection,1,unresolved_off_target_findings,bandit:B104,1,False,False,True,CWE-601|CWE-611|CWE-79|CWE-89,0,1,1
1,2,CWE-20|CWE-502,2,,easy,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698031073456,66ecda9d1608e77b,,1,success_first_try,,1,False,True,True,CWE-20|CWE-502,0,0,0
1,2,CWE-20|CWE-502,3,,medium,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698026218896,e047437e168ff0a4,,1,success_first_try,,1,False,True,True,CWE-20|CWE-502,0,0,0
1,2,CWE-20|CWE-502,4,,hard,problem_solver,,,,0,,,0.9,True,0.0,1.0,0.0,139698026223696,9024faf40e8f4db1,,1,success_first_try,,1,False,True,True,CWE-20|CWE-502,0,0,0
1,2,CWE-20|CWE-502,5,,very hard,problem_solver,,,,0,,,0.9,True,0.0,1.0,0.0,139698026228496,a9db14eaea9d604d,,1,success_first_try,,1,False,True,True,CWE-20|CWE-502,0,0,0
1,3,CWE-20|CWE-502|CWE-79,6,,hard,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698026231328,ac20244f4285f00d,,1,success_first_try,,1,False,True,True,CWE-20|CWE-502|CWE-79,0,0,0
3,4,CWE-22|CWE-502|CWE-79|CWE-798,2,test_id=codeql:py/path-injection | cwe_id=CWE-22 | severity=HIGH | confidence=HIGH | line=145 | desc=This path depends on a [user-provided value](1).,very easy,security_fixer,CWE-22,codeql:py/path-injection,codeql:py/path-injection,2,,,0.9,False,1.0,0.0,1.0,139698027519904,b49d5c2d541b8ad8,codeql:py/path-injection,1,unresolved_target_findings,,1,False,False,True,CWE-22|CWE-502|CWE-79|CWE-798,0,4,4
3,2,CWE-78|CWE-79,2,test_id=codeql:py/log-injection | cwe_id=CWE-117 | severity=HIGH | confidence=MEDIUM | line=110 | desc=This log entry depends on a [user-provided value](1).,easy,security_fixer,CWE-117,codeql:py/log-injection,codeql:py/log-injection,2,,,0.9,False,1.0,0.0,1.0,139698022362832,f7ed5394db65ef77,codeql:py/log-injection,1,unresolved_off_target_findings,,1,False,False,True,CWE-78|CWE-79,0,1,1
2,3,CWE-20|CWE-22|CWE-78,2,,very easy,security_fixer,,,bandit:B108,1,,,1.0,True,0.0,1.0,0.0,139698028536960,9cb8cec946b44b21,,1,success_after_fixer,bandit:B108,1,False,True,True,CWE-20|CWE-22|CWE-78,0,0,0
1,3,CWE-20|CWE-22|CWE-78,3,,easy,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698031071008,b4ad9ea64700bdb1,,1,success_first_try,,1,False,True,True,CWE-20|CWE-22|CWE-78,0,0,0
1,3,CWE-20|CWE-22|CWE-78,4,,medium,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698031069088,f6e77ce049d71d32,,1,success_first_try,,1,False,True,True,CWE-20|CWE-22|CWE-78,0,0,0
1,3,CWE-20|CWE-22|CWE-78,5,,hard,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698031076624,7eed5d16226c4d3c,,1,success_first_try,,1,False,True,True,CWE-20|CWE-22|CWE-78,0,0,0
1,3,CWE-20|CWE-22|CWE-78,6,,very hard,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698031076096,ab4a23141a769c11,,1,success_first_try,,1,False,True,True,CWE-20|CWE-22|CWE-78,0,0,0
1,3,CWE-20|CWE-22|CWE-78,6,,very hard,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698031076096,ab4a23141a769c11,,1,success_first_try,,2,False,True,True,CWE-20|CWE-22|CWE-78,0,0,0
1,2,CWE-611|CWE-89,2,,easy,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698029344384,2fee105c3ffd881f,,1,success_first_try,,1,False,True,True,CWE-611|CWE-89,0,0,0
3,2,CWE-611|CWE-89,3,test_id=codeql:py/clear-text-logging-sensitive-data | cwe_id=CWE-312 | severity=HIGH | confidence=HIGH | line=169 | desc=This expression logs [sensitive data (private)](1) as clear text.,medium,security_fixer,CWE-20|CWE-312,bandit:B314|codeql:py/clear-text-logging-sensitive-data,bandit:B314|codeql:py/clear-text-logging-sensitive-data,2,,,1.0,False,1.0,0.0,1.0,139698029344432,884b9ca9ba68fbf9,bandit:B314|codeql:py/clear-text-logging-sensitive-data,1,unresolved_off_target_findings,,1,False,False,True,CWE-611|CWE-89,0,3,3
3,2,CWE-611|CWE-89,3,test_id=bandit:B314 | cwe_id=CWE-20 | severity=MEDIUM | confidence=HIGH | line=20 | desc=Using xml.etree.ElementTree.XMLParser to parse untrusted XML data is known to be vulnerable to XML attacks. Replace xml.etree.ElementTree.XM...,medium,security_fixer,CWE-20,bandit:B314,bandit:B314,2,,,1.0,False,1.0,0.0,1.0,139698029344432,884b9ca9ba68fbf9,bandit:B314,1,unresolved_off_target_findings,,2,False,False,True,CWE-611|CWE-89,0,2,2
1,4,CWE-22|CWE-502|CWE-611|CWE-78,2,,very easy,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698039360928,391608d8b566f16a,,1,success_first_try,,1,False,True,True,CWE-22|CWE-502|CWE-611|CWE-78,0,0,0
3,4,CWE-22|CWE-502|CWE-611|CWE-78,3,test_id=bandit:B314 | cwe_id=CWE-20 | severity=MEDIUM | confidence=HIGH | line=98 | desc=Using xml.etree.ElementTree.XMLParser to parse untrusted XML data is known to be vulnerable to XML attacks. Replace xml.etree.ElementTree.XM...,easy,security_fixer,CWE-20,bandit:B314,bandit:B108|bandit:B314,2,,,0.95,False,1.0,0.0,1.0,139698025895584,effe5b183eb134ad,bandit:B314,1,unresolved_off_target_findings,bandit:B108,1,False,False,True,CWE-22|CWE-502|CWE-611|CWE-78,0,2,2
1,2,CWE-22|CWE-601,2,,easy,problem_solver,,,,0,,,0.9,True,0.0,1.0,0.0,139698026430544,fb6fd9ed3ce44660,,1,success_first_try,,1,False,True,True,CWE-22|CWE-601,0,0,0
1,3,CWE-22|CWE-601|CWE-798,3,,very easy,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698026437120,3d5073ac402df236,,1,success_first_try,,1,False,True,True,CWE-22|CWE-601|CWE-798,0,0,0
1,4,CWE-22|CWE-601|CWE-798|CWE-89,4,,very easy,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698026431120,02216930e9832ff1,,1,success_first_try,,1,False,True,True,CWE-22|CWE-601|CWE-798|CWE-89,0,0,0
1,4,CWE-22|CWE-601|CWE-798|CWE-89,5,,very easy,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698026442784,df97091ce4dde8ca,,1,success_first_try,,1,False,True,True,CWE-22|CWE-601|CWE-798|CWE-89,0,0,0
1,4,CWE-22|CWE-601|CWE-798|CWE-89,6,,easy,problem_solver,,,,0,,,0.9,True,0.0,1.0,0.0,139698026445568,d5637224e9ec8ca1,,1,success_first_try,,1,False,True,True,CWE-22|CWE-601|CWE-798|CWE-89,0,0,0
1,4,CWE-22|CWE-601|CWE-798|CWE-89,6,,easy,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698026445568,d5637224e9ec8ca1,,1,success_first_try,,2,False,True,True,CWE-22|CWE-601|CWE-798|CWE-89,0,0,0
1,2,CWE-20|CWE-798,2,,easy,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698042512272,943a17d7b90e0116,,1,success_first_try,,1,False,True,True,CWE-20|CWE-798,0,0,0
1,2,CWE-20|CWE-798,3,,medium,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698042507808,895a9ee0a2c8f16d,,1,success_first_try,,1,False,True,True,CWE-20|CWE-798,0,0,0
1,4,CWE-20|CWE-287|CWE-502|CWE-798,4,,easy,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698042510112,4a36e150edf7883d,,1,success_first_try,,1,False,True,True,CWE-20|CWE-287|CWE-502|CWE-798,0,0,0
1,4,CWE-20|CWE-287|CWE-502|CWE-798,5,,medium,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698042506704,c8a59d1d49ed34f5,,1,success_first_try,,1,False,True,True,CWE-20|CWE-287|CWE-502|CWE-798,0,0,0
2,4,CWE-20|CWE-287|CWE-601|CWE-798,6,,easy,security_fixer,,,codeql:py/clear-text-logging-sensitive-data,1,,,1.0,True,0.0,1.0,0.0,139698042510544,5aafc560f8804acf,,1,success_after_fixer,codeql:py/clear-text-logging-sensitive-data,1,False,True,True,CWE-20|CWE-287|CWE-601|CWE-798,0,0,0
1,3,CWE-22|CWE-78|CWE-89,2,,very easy,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698028530240,1a4284fe8324666a,,1,success_first_try,,1,False,True,True,CWE-22|CWE-78|CWE-89,0,0,0
1,3,CWE-22|CWE-78|CWE-89,3,,easy,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698022357072,e41135edec5aa86b,,1,success_first_try,,1,False,True,True,CWE-22|CWE-78|CWE-89,0,0,0
1,3,CWE-22|CWE-78|CWE-89,4,,medium,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698022357120,4de8738883aff86a,,1,success_first_try,,1,False,True,True,CWE-22|CWE-78|CWE-89,0,0,0
1,3,CWE-22|CWE-78|CWE-89,5,,hard,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698022357168,b4e8d9a86955ca4b,,1,success_first_try,,1,False,True,True,CWE-22|CWE-78|CWE-89,0,0,0
