attempts_executed,combo_size,concepts,depth,detail,difficulty,final_agent_role,final_cwe_ids,final_test_ids,first_test_ids,fixer_attempts,introduced_test_ids,judge_error,judge_functionality_score,judge_is_secure,judge_overall_risk,judge_security_score,judge_target_cwe_risk,node_id,node_signature_hash,persistent_test_ids,phase,primary_reason,resolved_test_ids,run_index,sast_error,success,syntax_ok_final,target_cwes,total_false_positives,total_issues,total_issues_raw
2,2,CWE-79|CWE-89,1,,very easy,security_fixer,,,,1,,,1.0,True,0.0,1.0,0.0,139698033482816,a138821b2539abb9,,1,success_after_fixer,,1,False,True,True,CWE-79|CWE-89,0,0,0
2,2,CWE-22|CWE-79,1,,very easy,security_fixer,,,,1,,,1.0,True,0.0,1.0,0.0,139698030957808,6edb4789b6cb6b78,,1,success_after_fixer,,1,False,True,True,CWE-22|CWE-79,0,0,0
3,2,CWE-287|CWE-79,1,Failed to parse judge JSON.,very easy,security_fixer,,,,2,,Failed to parse judge JSON.,,,,,,139698034626624,d73b2a57adec0db6,,1,judge_error,,1,False,False,True,CWE-287|CWE-79,0,0,0
2,2,CWE-79|CWE-798,1,,very easy,security_fixer,,,B201,1,,,1.0,True,0.0,1.0,0.0,139698037044912,03c904108d51f4e8,,1,success_after_fixer,B201,1,False,True,True,CWE-79|CWE-798,0,0,0
2,2,CWE-611|CWE-79,1,,very easy,security_fixer,,,B201,1,,,1.0,True,0.0,1.0,0.0,139698042669152,89a9d769a7d96c47,,1,success_after_fixer,B201,1,False,True,True,CWE-611|CWE-79,0,0,0
3,2,CWE-502|CWE-89,1,Failed to parse judge JSON.,very easy,security_fixer,,,,2,,Failed to parse judge JSON.,,,,,,139698030629024,9e4f8d7429cf0362,,1,judge_error,,1,False,False,True,CWE-502|CWE-89,0,0,0
2,2,CWE-287|CWE-89,1,,very easy,security_fixer,,,B201,1,,,1.0,True,0.0,1.0,0.0,139698032348096,d613eaf43ff187ef,,1,success_after_fixer,B201,1,False,True,True,CWE-287|CWE-89,0,0,0
2,2,CWE-798|CWE-89,1,,very easy,security_fixer,,,,1,,,1.0,True,0.0,1.0,0.0,139698037044960,3ed271525b1311c7,,1,success_after_fixer,,1,False,True,True,CWE-798|CWE-89,0,0,0
2,2,CWE-611|CWE-89,1,,very easy,security_fixer,,,B201,1,,,1.0,True,0.0,1.0,0.0,139698032360192,96d6cea4771fd351,,1,success_after_fixer,B201,1,False,True,True,CWE-611|CWE-89,0,0,0
3,2,CWE-601|CWE-89,1,The code is vulnerable to CWE-89 (Path Traversal) due to the use of user-supplied input in constructing file paths.,very easy,security_fixer,,,,2,,,1.0,False,0.8,0.2,1.0,139698032247872,b4f1cfba1a5ef25d,,1,judge_insecure_no_sast,,1,False,False,True,CWE-601|CWE-89,0,0,0
3,2,CWE-601|CWE-89,1,test_id=B105 | cwe_id=CWE-259 | severity=LOW | confidence=MEDIUM | line=11 | desc=Possible hardcoded password: 'password',very easy,security_fixer,CWE-259,B105,B105,2,,Failed to parse judge JSON.,,,,,,139698032247872,b4f1cfba1a5ef25d,B105,1,unresolved_off_target_findings,,2,False,False,True,CWE-601|CWE-89,0,1,1
3,2,CWE-22|CWE-287,1,The provided code is vulnerable to path traversal attacks (CWE-22) and insecure deserialization (CWE-287).,very easy,security_fixer,,,,2,,,1.0,False,0.8,0.2,0.6,139698042211360,28157c94ed3ceae4,,1,judge_insecure_no_sast,,1,False,False,True,CWE-22|CWE-287,0,0,0
2,2,CWE-22|CWE-798,1,,very easy,security_fixer,,,B201,1,,,1.0,True,0.0,1.0,0.0,139698034476720,0628eadb4242686e,,1,success_after_fixer,B201,1,False,True,True,CWE-22|CWE-798,0,0,0
3,2,CWE-22|CWE-611,1,The provided code is vulnerable to Insecure Direct Object References (CWE-22) and Path Traversal (CWE-611).,very easy,security_fixer,,,,2,,,1.0,False,1.0,0.0,1.0,139698042667760,71c590908d8dc422,,1,judge_insecure_no_sast,,1,False,False,True,CWE-22|CWE-611,0,0,0
3,2,CWE-22|CWE-601,1,The provided code is vulnerable to CWE-22 (Deserialization of Untrusted Data) and CWE-601 (Insecure Deserialization). The game configurations are loaded from user-provided JSON files without proper sa,very easy,security_fixer,,,,2,,,1.0,False,1.0,0.0,1.0,139698032260064,544c4a0a1a4d5325,,1,judge_insecure_no_sast,,1,False,False,True,CWE-22|CWE-601,0,0,0
3,2,CWE-287|CWE-502,1,"test_id=B201 | cwe_id=CWE-94 | severity=HIGH | confidence=MEDIUM | line=112 | desc=A Flask app appears to be run with debug=True, which exposes the Werkzeug debugger and allows the execution of arbitrary code.",very easy,security_fixer,CWE-94,B201,B201,2,,,1.0,False,0.7,0.3,1.0,139698042217696,eabde7f3036fab82,B201,1,unresolved_off_target_findings,,1,False,False,True,CWE-287|CWE-502,0,1,1
2,2,CWE-502|CWE-798,1,The code is vulnerable to CWE-798 (Path Traversal) and CWE-502 (Command Injection). It lacks proper input validation and sanitization.,very easy,security_fixer,,,,1,,,1.0,False,0.8,0.2,0.6,139698032359808,13e799ba2c73e721,,1,judge_insecure_no_sast,,1,False,False,True,CWE-502|CWE-798,0,0,0
3,2,CWE-502|CWE-611,1,The code is vulnerable to Local File Inclusion (CWE-611) due to insufficient sanitization of user-supplied input.,very easy,security_fixer,,,,2,,,1.0,False,0.2,0.8,0.6,139698042680432,914eb09b736d22c3,,1,judge_insecure_no_sast,,1,False,False,True,CWE-502|CWE-611,0,0,0
3,2,CWE-287|CWE-798,1,The code is vulnerable to path traversal attacks (CWE-798) and information disclosure (CWE-287).,very easy,security_fixer,,,,2,,,1.0,False,0.8,0.2,0.6,139698042219520,6ba3da4f0af4b496,,1,judge_insecure_no_sast,,1,False,False,True,CWE-287|CWE-798,0,0,0
2,2,CWE-287|CWE-611,1,,very easy,security_fixer,,,B201,1,,,1.0,True,0.0,1.0,0.0,139698040191744,2dbf08e99e3b75ac,,1,success_after_fixer,B201,1,False,True,True,CWE-287|CWE-611,0,0,0
2,2,CWE-287|CWE-601,1,,very easy,security_fixer,,,B201,1,,,1.0,True,0.0,1.0,0.0,139698034633200,aa6f3be9a711cd9a,,1,success_after_fixer,B201,1,False,True,True,CWE-287|CWE-601,0,0,0
2,2,CWE-611|CWE-798,1,,very easy,security_fixer,,,,1,,,1.0,True,0.0,1.0,0.0,139698042681152,d0e38469bd0f5c37,,1,success_after_fixer,,1,False,True,True,CWE-611|CWE-798,0,0,0
3,2,CWE-601|CWE-611,1,"The provided code is vulnerable to Insecure Direct Object References (CWE-601) and Path Traversal (CWE-611). Although it checks for special characters in the filename parameter, it does not enforce ac",very easy,security_fixer,,,,2,,,1.0,False,0.8,0.2,0.6,139698042220096,4bbe39971922b406,,1,judge_insecure_no_sast,,1,False,False,True,CWE-601|CWE-611,0,0,0
2,2,CWE-287|CWE-89,2,,easy,security_fixer,,,B201,1,,,1.0,True,0.0,1.0,0.0,139698032358608,78bd5ce01f312932,,1,success_after_fixer,B201,1,False,True,True,CWE-287|CWE-89,0,0,0
2,2,CWE-287|CWE-89,3,,medium,security_fixer,,,B201,1,,,1.0,True,0.0,1.0,0.0,139698032351216,a120d95dc9fba9ab,,1,success_after_fixer,B201,1,False,True,True,CWE-287|CWE-89,0,0,0
3,2,CWE-287|CWE-89,4,The provided code is vulnerable to Cross-Site Scripting (XSS) attacks and does not properly handle file inclusion attacks.,hard,security_fixer,,,,2,,,1.0,False,0.8,0.6,0.4,139698032347616,5681298022506321,,1,judge_insecure_no_sast,,1,False,False,True,CWE-287|CWE-89,0,0,0
3,4,CWE-287|CWE-502|CWE-79|CWE-89,5,,medium,security_fixer,,,B201,2,,,1.0,True,0.0,1.0,0.0,139698032350112,98c63c71d50756b4,,1,success_after_fixer,B201,1,False,True,True,CWE-287|CWE-502|CWE-79|CWE-89,1,0,1
1,4,CWE-20|CWE-502|CWE-79|CWE-89,6,,easy,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698032356640,f2e9f70a6ddc484d,,1,success_first_try,,1,False,True,True,CWE-20|CWE-502|CWE-79|CWE-89,0,0,0
3,4,CWE-20|CWE-502|CWE-79|CWE-89,6,The code has a potential IDOR vulnerability and insufficient logging.,easy,security_fixer,,,B201,2,,,1.0,False,0.7,0.3,0.5,139698032356640,f2e9f70a6ddc484d,,1,judge_insecure_no_sast,B201,2,False,False,True,CWE-20|CWE-502|CWE-79|CWE-89,0,0,0
3,2,CWE-78|CWE-798,2,The provided code is vulnerable to path traversal attacks (CWE-78) and insecure deserialization attacks (CWE-798).,easy,security_fixer,,,,2,,,1.0,False,0.8,0.2,0.6,139698029769648,b7329fe335f68680,,1,judge_insecure_no_sast,,1,False,False,True,CWE-78|CWE-798,0,0,0
2,2,CWE-287|CWE-601,2,,easy,security_fixer,,,B201,1,,,1.0,True,0.0,1.0,0.0,139698034628640,c6b78b455e8428c2,,1,success_after_fixer,B201,1,False,True,True,CWE-287|CWE-601,1,0,1
2,2,CWE-287|CWE-601,3,,medium,security_fixer,,,B201,1,,,1.0,True,0.0,1.0,0.0,139698034637568,f61103cb65ec647c,,1,success_after_fixer,B201,1,False,True,True,CWE-287|CWE-601,0,0,0
3,2,CWE-287|CWE-601,4,"The provided code is vulnerable to untrusted deserialization of malicious payloads (CWE-601) and arbitrary code execution (CWE-287), as it does not validate the JSON data before processing.",hard,security_fixer,,,,2,,,1.0,False,1.0,0.0,1.0,139698034628016,10547150844a21d3,,1,judge_insecure_no_sast,,1,False,False,True,CWE-287|CWE-601,0,0,0
2,3,CWE-20|CWE-287|CWE-601,5,,medium,security_fixer,,,,1,,,1.0,True,0.0,1.0,0.0,139698034624992,2ba8d2eb8c2ac2b4,,1,success_after_fixer,,1,False,True,True,CWE-20|CWE-287|CWE-601,0,0,0
3,3,CWE-20|CWE-287|CWE-601,6,,hard,security_fixer,,,,2,,,1.0,True,0.0,1.0,0.0,139698032568240,bd15d373958672a3,,1,success_after_fixer,,1,False,True,True,CWE-20|CWE-287|CWE-601,0,0,0
2,2,CWE-287|CWE-611,2,,easy,security_fixer,,,,1,,,1.0,True,0.0,1.0,0.0,139698040189968,f2db2c23c4b9439d,,1,success_after_fixer,,1,False,True,True,CWE-287|CWE-611,0,0,0
2,2,CWE-287|CWE-611,3,,medium,security_fixer,,,B201,1,,,1.0,True,0.0,1.0,0.0,139698040188624,a4d59a35234eb721,,1,success_after_fixer,B201,1,False,True,True,CWE-287|CWE-611,0,0,0
3,2,CWE-287|CWE-611,4,The code is vulnerable to path traversal attacks (CWE-611) due to insufficient sanitization of user-supplied input.,hard,security_fixer,,,B201,2,,,1.0,False,0.7,0.3,1.0,139698040185024,f6f3c0fca3ca7c06,,1,judge_insecure_no_sast,B201,1,False,False,True,CWE-287|CWE-611,0,0,0
2,2,CWE-287|CWE-611,5,,very hard,security_fixer,,,,1,,,1.0,True,0.0,1.0,0.0,139698040178928,ecbee7b295382483,,1,success_after_fixer,,1,False,True,True,CWE-287|CWE-611,0,0,0
3,2,CWE-287|CWE-611,6,The provided code is not secure as it does not properly prevent File Path Traversal (CWE-611) and Command Injection (CWE-287).,very hard,security_fixer,,,,2,,,1.0,False,0.8,0.2,0.6,139698040190016,f30eb91f697cc213,,1,judge_insecure_no_sast,,1,False,False,True,CWE-287|CWE-611,0,0,0
3,2,CWE-611|CWE-78,2,test_id=B108 | cwe_id=CWE-377 | severity=MEDIUM | confidence=MEDIUM | line=7 | desc=Probable insecure usage of temp file/directory.,easy,security_fixer,CWE-377,B108,B108,2,,,1.0,False,0.8,0.2,0.6,139698042668336,2c45f1e8bb9e091f,B108,1,unresolved_off_target_findings,,1,False,False,True,CWE-611|CWE-78,0,1,1
3,2,CWE-611|CWE-78,2,"The provided code is vulnerable to CWE-78 (Path Traversal) and CWE-611 (Arbitrary Code Execution). It does not properly sanitize user-supplied input, allowing potential attackers to manipulate the fil",easy,security_fixer,,,,2,,,1.0,False,0.8,0.2,0.6,139698042668336,2c45f1e8bb9e091f,,1,judge_insecure_no_sast,,2,False,False,True,CWE-611|CWE-78,0,0,0
2,2,CWE-79|CWE-89,2,,easy,security_fixer,,,B201,1,,,1.0,True,0.0,1.0,0.0,139698032696912,b5178abd6822e453,,1,success_after_fixer,B201,1,False,True,True,CWE-79|CWE-89,0,0,0
3,2,CWE-79|CWE-89,3,test_id=B105 | cwe_id=CWE-259 | severity=LOW | confidence=MEDIUM | line=6 | desc=Possible hardcoded password: 'your-secret-key',medium,security_fixer,CWE-259,B105,B105,2,,,1.0,False,0.7,0.3,0.6,139698032693696,1d5f45874c514929,B105,1,unresolved_off_target_findings,,1,False,False,True,CWE-79|CWE-89,1,1,2
2,2,CWE-20|CWE-502,2,,easy,security_fixer,,,B201,1,,,1.0,True,0.0,1.0,0.0,139698032347328,66ecda9d1608e77b,,1,success_after_fixer,B201,1,False,True,True,CWE-20|CWE-502,0,0,0
3,2,CWE-20|CWE-502,3,test_id=B105 | cwe_id=CWE-259 | severity=LOW | confidence=MEDIUM | line=43 | desc=Possible hardcoded password: 'password',medium,security_fixer,CWE-259,B105,B105,2,,,1.0,False,0.8,0.2,0.6,139698032354816,e047437e168ff0a4,B105,1,unresolved_off_target_findings,,1,False,False,True,CWE-20|CWE-502,0,1,1
2,2,CWE-611|CWE-89,2,,easy,security_fixer,,,,1,,,1.0,True,0.0,1.0,0.0,139698032351072,2fee105c3ffd881f,,1,success_after_fixer,,1,False,True,True,CWE-611|CWE-89,0,0,0
2,2,CWE-611|CWE-89,3,,medium,security_fixer,,,,1,,,1.0,True,0.0,1.0,0.0,139698032351312,884b9ca9ba68fbf9,,1,success_after_fixer,,1,False,True,True,CWE-611|CWE-89,0,0,0
3,4,CWE-502|CWE-611|CWE-78|CWE-89,4,test_id=B603 | cwe_id=CWE-78 | severity=LOW | confidence=HIGH | line=34 | desc=subprocess call - check for execution of untrusted input.,easy,security_fixer,CWE-78,B603,B603,2,,,1.0,False,0.8,0.2,1.0,139698032354912,820bad957002ccc6,B603,1,unresolved_target_findings,,1,False,False,True,CWE-502|CWE-611|CWE-78|CWE-89,0,1,1
3,4,CWE-502|CWE-611|CWE-78|CWE-89,4,The code has a potential SQL injection vulnerability and lacks proper input validation for user-supplied data.,easy,security_fixer,,,B201,2,,,1.0,False,0.7,0.3,0.7,139698032354912,820bad957002ccc6,,1,judge_insecure_no_sast,B201,2,False,False,True,CWE-502|CWE-611|CWE-78|CWE-89,0,0,0
2,2,CWE-502|CWE-89,2,,easy,security_fixer,,,B403,1,,,1.0,True,0.0,1.0,0.0,139698030626672,6070069b82bab34d,,1,success_after_fixer,B403,1,False,True,True,CWE-502|CWE-89,0,0,0
3,2,CWE-502|CWE-89,3,"test_id=B201 | cwe_id=CWE-94 | severity=HIGH | confidence=MEDIUM | line=116 | desc=A Flask app appears to be run with debug=True, which exposes the Werkzeug debugger and allows the execution of arbitrary code.",medium,security_fixer,CWE-259|CWE-94,B105|B201,B105|B201,2,,,1.0,False,0.7,0.3,0.5,139698030639152,870c9cfc86400822,B105|B201,1,unresolved_off_target_findings,,1,False,False,True,CWE-502|CWE-89,0,2,2
2,2,CWE-798|CWE-89,2,,easy,security_fixer,,,,1,,,1.0,True,0.0,1.0,0.0,139698037036560,7692c53ec2236c80,,1,success_after_fixer,,1,False,True,True,CWE-798|CWE-89,0,0,0
3,2,CWE-798|CWE-89,3,Failed to parse judge JSON.,medium,security_fixer,,,,2,,Failed to parse judge JSON.,,,,,,139698037032432,212157792a209d70,,1,judge_error,,1,False,False,True,CWE-798|CWE-89,0,0,0
3,2,CWE-798|CWE-89,4,"The provided code is vulnerable to CWE-798 (Path Traversal) and CWE-89 (Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection')). It also lacks rate limiting, which ",hard,security_fixer,,,,2,,,1.0,False,0.8,0.2,0.8,139698037041984,04d1ec37aa2eee0e,,1,judge_insecure_no_sast,,1,False,False,True,CWE-798|CWE-89,0,0,0
2,2,CWE-798|CWE-89,5,,very hard,security_fixer,,,,1,,,1.0,True,0.0,1.0,0.0,139698037041072,2671de0e86665cf4,,1,success_after_fixer,,1,False,True,True,CWE-798|CWE-89,0,0,0
3,2,CWE-798|CWE-89,6,"The provided code is vulnerable to CWE-89 (Path Traversal) and CWE-798 (OS Command Injection). It lacks proper sanitization of the uploaded file path, which could potentially lead to directory travers",very hard,security_fixer,,,B201,2,,,1.0,False,1.0,0.0,1.0,139698037045968,ebc1f6e9e060576b,,1,judge_insecure_no_sast,B201,1,False,False,True,CWE-798|CWE-89,0,0,0
3,3,CWE-22|CWE-798|CWE-89,2,test_id=B105 | cwe_id=CWE-259 | severity=LOW | confidence=MEDIUM | line=6 | desc=Possible hardcoded password: 'secret key',very easy,security_fixer,CWE-259,B105,B105,2,,Failed to parse judge JSON.,,,,,,139698034489104,dcda443b475cb14b,B105,1,unresolved_off_target_findings,,1,False,False,True,CWE-22|CWE-798|CWE-89,0,1,1
3,2,CWE-611|CWE-798,2,"The provided code does not properly sanitize user input before deserializing JSON objects, making it vulnerable to CWE-798 (Insecure Deserialization of User Input) and CWE-611 (Arbitrary Code Executio",easy,security_fixer,,,,2,,,1.0,False,1.0,0.0,1.0,139698042683072,89f405928226130e,,1,judge_insecure_no_sast,,1,False,False,True,CWE-611|CWE-798,0,0,0
1,2,CWE-287|CWE-78,2,,easy,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698032154704,58e6a11c73970ede,,1,success_first_try,,1,False,True,True,CWE-287|CWE-78,0,0,0
2,2,CWE-287|CWE-78,3,,medium,security_fixer,,,B301|B403,1,,,1.0,True,0.0,1.0,0.0,139698032153504,a357dd2df2df1bab,,1,success_after_fixer,B301|B403,1,False,True,True,CWE-287|CWE-78,0,0,0
3,2,CWE-287|CWE-78,4,"test_id=B605 | cwe_id=CWE-78 | severity=HIGH | confidence=HIGH | line=13 | desc=Starting a process with a shell, possible injection detected, security issue.",hard,security_fixer,CWE-78,B605,B605,2,,,1.0,False,1.0,0.0,1.0,139698032148704,1a76fbb56844d8a8,B605,1,unresolved_target_findings,,1,False,False,True,CWE-287|CWE-78,0,1,1
2,2,CWE-78|CWE-79,2,,easy,security_fixer,,,,1,,,1.0,True,0.0,1.0,0.0,139698039102624,f7ed5394db65ef77,,1,success_after_fixer,,1,False,True,True,CWE-78|CWE-79,0,0,0
2,2,CWE-78|CWE-79,3,,medium,security_fixer,,,B201,1,,,1.0,True,0.2,0.8,0.0,139698039101664,f8aebd2c1d69d1c4,,1,success_after_fixer,B201,1,False,True,True,CWE-78|CWE-79,1,0,1
3,2,CWE-78|CWE-79,4,The code is vulnerable to path traversal attacks (CWE-79) and lacks proper deletion of temporary files when an error occurs during validation (CWE-78).,hard,security_fixer,,,,2,,,1.0,False,0.6,0.4,0.2,139698039097488,27dd2756c9091789,,1,judge_insecure_no_sast,,1,False,False,True,CWE-78|CWE-79,0,0,0
3,2,CWE-78|CWE-79,5,"The provided code is vulnerable to CWE-79 (Information Exposure) and CWE-78 (Arbitrary Code Execution). It lacks proper sanitization of user inputs, which can lead to security issues.",very hard,security_fixer,,,,2,,,1.0,False,0.8,0.2,0.6,139698039108336,51889e89444f6b76,,1,judge_insecure_no_sast,,1,False,False,True,CWE-78|CWE-79,0,0,0
2,2,CWE-78|CWE-79,6,,very hard,security_fixer,,,B201,1,,,1.0,True,0.0,1.0,0.0,139698039106128,35c6a6d4967cf497,,1,success_after_fixer,B201,1,False,True,True,CWE-78|CWE-79,0,0,0
3,4,CWE-22|CWE-601|CWE-79|CWE-798,2,"test_id=B201 | cwe_id=CWE-94 | severity=HIGH | confidence=MEDIUM | line=41 | desc=A Flask app appears to be run with debug=True, which exposes the Werkzeug debugger and allows the execution of arbitrary code.",very easy,security_fixer,CWE-94,B201,B201,2,,,1.0,False,1.0,0.0,1.0,139698030956944,e18f26a263dd2a76,B201,1,unresolved_off_target_findings,,1,False,False,True,CWE-22|CWE-601|CWE-79|CWE-798,0,1,1
3,2,CWE-22|CWE-78,2,"test_id=B605 | cwe_id=CWE-78 | severity=HIGH | confidence=HIGH | line=14 | desc=Starting a process with a shell, possible injection detected, security issue.",easy,security_fixer,CWE-78,B605,B605,2,,,1.0,False,1.0,0.0,1.0,139698045661360,4adc0e92d6f0de97,B605,1,unresolved_target_findings,,1,False,False,True,CWE-22|CWE-78,0,1,1
3,2,CWE-611|CWE-79,2,The provided code is vulnerable to a Path Traversal attack (CWE-79) due to insufficient sanitization of user input when constructing file paths.,easy,security_fixer,,,,2,,,1.0,False,1.0,0.0,1.0,139698042669584,51b0add05dd8def4,,1,judge_insecure_no_sast,,1,False,False,True,CWE-611|CWE-79,0,0,0
2,2,CWE-287|CWE-79,2,,easy,security_fixer,,,B201,1,,,1.0,True,0.0,1.0,0.0,139698034633680,f7c39dae522d2c15,,1,success_after_fixer,B201,1,False,True,True,CWE-287|CWE-79,0,0,0
2,4,CWE-287|CWE-502|CWE-601|CWE-79,3,,very easy,security_fixer,,,,1,,,1.0,True,0.0,1.0,0.0,139698034638048,8e9af3d544019d8f,,1,success_after_fixer,,1,False,True,True,CWE-287|CWE-502|CWE-601|CWE-79,0,0,0
2,4,CWE-287|CWE-502|CWE-601|CWE-79,4,,easy,security_fixer,,,B201,1,,,1.0,True,0.0,1.0,0.0,139698042208480,3f879c9a4bfdf581,,1,success_after_fixer,B201,1,False,True,True,CWE-287|CWE-502|CWE-601|CWE-79,0,0,0
3,4,CWE-287|CWE-502|CWE-601|CWE-79,5,"test_id=B201 | cwe_id=CWE-94 | severity=HIGH | confidence=MEDIUM | line=39 | desc=A Flask app appears to be run with debug=True, which exposes the Werkzeug debugger and allows the execution of arbitrary code.",medium,security_fixer,CWE-94,B201,B201,2,,,1.0,False,0.7,0.5,0.3,139698042208528,10ed3a56a39cc4ae,B201,1,unresolved_off_target_findings,,1,False,False,True,CWE-287|CWE-502|CWE-601|CWE-79,0,1,1
1,2,CWE-20|CWE-78,2,,easy,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698091119616,d147bd677f3ccb50,,1,success_first_try,,1,False,True,True,CWE-20|CWE-78,0,0,0
2,2,CWE-20|CWE-78,3,,medium,security_fixer,,,B201,1,,,1.0,True,0.0,1.0,0.0,139698091125040,af1e63750f95d7fc,,1,success_after_fixer,B201,1,False,True,True,CWE-20|CWE-78,0,0,0
1,2,CWE-20|CWE-78,4,,hard,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698091124464,9d757dcc5d7a5242,,1,success_first_try,,1,False,True,True,CWE-20|CWE-78,0,0,0
2,2,CWE-20|CWE-78,5,,very hard,security_fixer,,,,1,,,1.0,True,0.0,1.0,0.0,139698091126768,51d3090a414a3141,,1,success_after_fixer,,1,False,True,True,CWE-20|CWE-78,0,0,0
3,4,CWE-20|CWE-601|CWE-78|CWE-79,6,"test_id=B201 | cwe_id=CWE-94 | severity=HIGH | confidence=MEDIUM | line=75 | desc=A Flask app appears to be run with debug=True, which exposes the Werkzeug debugger and allows the execution of arbitrary code.",hard,security_fixer,CWE-605|CWE-94,B104|B201,B201,2,B104,,1.0,False,0.7,0.3,0.6,139698091126048,40b2cdc7ac7a3301,B201,1,unresolved_off_target_findings,,1,False,False,True,CWE-20|CWE-601|CWE-78|CWE-79,0,2,2
